review_id,order_id,review_score,review_comment,estimated_delivery_date,actual_delivery_date,review_date
R002622,O003704,3,"Product is okay, average quality.",2023-03-25,2023-03-27,2023-03-31
R002623,O003705,5,Exactly as described. Very happy.,2023-01-27,2023-01-27,2023-01-29
R002624,O003706,2,"Works fine, nothing special.",2024-11-25,2024-11-26,2024-11-27
R002625,O003708,2,"Poor packaging, item was scratched.",2024-09-08,2024-09-15,2024-09-17
R002626,O003709,4,"Great product, fast delivery!",2025-01-03,2025-01-02,2025-01-05
R002627,O003710,3,"Works fine, nothing special.",2023-06-09,2023-06-10,2023-06-13
R002628,O003712,5,Loved it!,2024-04-14,2024-04-13,2024-04-16
R002629,O003713,5,Good value for money.,2024-12-27,2024-12-26,2024-12-27
R002630,O003714,5,Loved it!,2024-11-21,2024-11-21,2024-11-25
R002631,O003715,2,"Product is okay, average quality.",2023-12-12,2023-12-13,2023-12-14
R002632,O003716,3,Not worth the price.,2024-07-27,2024-08-01,2024-08-03
R002633,O003718,3,Delivery took longer than expected.,2024-12-15,2024-12-18,2024-12-21
R002634,O003719,2,"Works fine, nothing special.",2024-12-26,2024-12-28,2024-12-30
R002635,O003722,5,"Excellent quality, will buy again.",2023-03-07,2023-03-05,2023-03-09
R002636,O003723,4,Good value for money.,2023-07-24,2023-07-23,2023-07-26
R002637,O003727,3,"Product is okay, average quality.",2023-09-29,2023-09-30,2023-10-02
R002638,O003728,3,Decent but packaging could improve.,2025-01-03,2025-01-04,2025-01-07
R002639,O003729,3,Delivery took longer than expected.,2024-03-28,2024-03-30,2024-03-31
R002640,O003731,5,Exactly as described. Very happy.,2023-05-29,2023-05-29,2023-06-02
R002641,O003732,4,"Works fine, nothing special.",2024-12-29,2025-01-01,2025-01-05
R002642,O003733,3,Not worth the price.,2024-10-04,2024-10-14,2024-10-18
R002643,O003734,5,Exactly as described. Very happy.,2023-07-08,2023-07-06,2023-07-09
R002644,O003735,2,Delivery took longer than expected.,2023-02-20,2023-02-23,2023-02-27
R002645,O003736,3,"Works fine, nothing special.",2023-02-16,2023-02-19,2023-02-22
R002646,O003738,4,Decent but packaging could improve.,2024-02-27,2024-02-29,2024-03-02
R002647,O003739,4,"Excellent quality, will buy again.",2024-11-22,2024-11-21,2024-11-25
R002648,O003740,3,"Works fine, nothing special.",2023-12-21,2023-12-21,2023-12-22
R002649,O003742,3,Decent but packaging could improve.,2023-11-18,2023-11-19,2023-11-21
R002650,O003743,4,"Excellent quality, will buy again.",2024-05-07,2024-05-07,2024-05-08
R002651,O003744,3,Delivery took longer than expected.,2024-06-05,2024-06-05,2024-06-06
R002652,O003745,3,Decent but packaging could improve.,2023-05-17,2023-05-18,2023-05-22
R002653,O003746,5,"Excellent quality, will buy again.",2023-09-23,2023-09-23,2023-09-24
R002654,O003749,4,"Great product, fast delivery!",2023-09-12,2023-09-12,2023-09-13
R002655,O003750,3,"Product is okay, average quality.",2024-02-03,2024-02-06,2024-02-09
R002656,O003752,5,"Great product, fast delivery!",2023-12-13,2023-12-13,2023-12-15
R002657,O003753,3,Not worth the price.,2024-08-22,2024-08-30,2024-09-02
R002658,O003755,2,Received a damaged item.,2024-08-30,2024-09-03,2024-09-05
R002659,O003756,4,Loved it!,2024-02-15,2024-02-14,2024-02-18
R002660,O003757,2,Delivery took longer than expected.,2024-11-19,2024-11-20,2024-11-22
R002661,O003758,3,"Product is okay, average quality.",2023-11-26,2023-11-29,2023-12-02
R002662,O003760,3,Delivery took longer than expected.,2024-03-10,2024-03-09,2024-03-10
R002663,O003761,3,"Product is okay, average quality.",2023-11-26,2023-11-27,2023-11-28
R002664,O003763,4,"Great product, fast delivery!",2023-03-25,2023-03-23,2023-03-26
R002665,O003764,4,Loved it!,2023-01-10,2023-01-09,2023-01-10
R002666,O003765,4,Good value for money.,2024-10-19,2024-10-19,2024-10-22
R002667,O003767,4,Loved it!,2023-07-02,2023-07-02,2023-07-03
R002668,O003768,3,"Works fine, nothing special.",2024-07-04,2024-07-03,2024-07-04
R002669,O003769,5,Loved it!,2023-08-27,2023-08-27,2023-08-31
R002670,O003771,5,Exactly as described. Very happy.,2023-05-21,2023-05-19,2023-05-21
R002671,O003772,3,Delivery took longer than expected.,2024-12-24,2024-12-26,2024-12-27
R002672,O003773,4,Good value for money.,2024-10-16,2024-10-14,2024-10-18
R002673,O003774,5,"Excellent quality, will buy again.",2024-10-21,2024-10-19,2024-10-20
R002674,O003775,5,"Great product, fast delivery!",2023-10-17,2023-10-15,2023-10-17
R002675,O003776,5,Good value for money.,2024-06-18,2024-06-16,2024-06-20
R002676,O003777,4,"Excellent quality, will buy again.",2023-04-07,2023-04-07,2023-04-11
R002677,O003779,5,Good value for money.,2023-01-17,2023-01-17,2023-01-19
R002678,O003780,5,Exactly as described. Very happy.,2024-03-02,2024-02-29,2024-03-02
R002679,O003781,3,Delivery took longer than expected.,2023-11-26,2023-11-28,2023-12-02
R002680,O003782,5,"Great product, fast delivery!",2023-12-23,2023-12-22,2023-12-24
R002681,O003785,4,"Works fine, nothing special.",2024-05-09,2024-05-10,2024-05-13
R002682,O003786,5,"Excellent quality, will buy again.",2023-11-09,2023-11-07,2023-11-09
R002683,O003788,4,"Product is okay, average quality.",2023-06-07,2023-06-08,2023-06-12
R002684,O003791,4,Loved it!,2023-06-18,2023-06-18,2023-06-19
R002685,O003792,4,Exactly as described. Very happy.,2023-06-14,2023-06-13,2023-06-17
R002686,O003793,3,Decent but packaging could improve.,2024-03-14,2024-03-14,2024-03-16
R002687,O003794,3,Product quality not as expected.,2024-09-10,2024-09-20,2024-09-21
R002688,O003796,3,"Works fine, nothing special.",2023-07-26,2023-07-27,2023-07-28
R002689,O003798,2,Decent but packaging could improve.,2024-04-09,2024-04-10,2024-04-11
R002690,O003799,5,Exactly as described. Very happy.,2023-11-12,2023-11-10,2023-11-14
R002691,O003800,5,Good value for money.,2024-01-03,2024-01-01,2024-01-02
R002692,O003801,4,"Product is okay, average quality.",2023-06-19,2023-06-20,2023-06-21
R002693,O003802,5,Loved it!,2024-04-01,2024-03-30,2024-03-31
R002694,O003807,3,Delivery took longer than expected.,2024-01-16,2024-01-17,2024-01-19
R002695,O003808,4,"Excellent quality, will buy again.",2024-11-19,2024-11-19,2024-11-21
R002696,O003809,3,Decent but packaging could improve.,2024-08-14,2024-08-17,2024-08-20
R002697,O003813,2,Decent but packaging could improve.,2023-12-31,2024-01-03,2024-01-04
R002698,O003815,5,Good value for money.,2023-11-11,2023-11-11,2023-11-12
R002699,O003816,3,Decent but packaging could improve.,2023-08-02,2023-08-04,2023-08-06
R002700,O003817,4,Loved it!,2024-11-11,2024-11-09,2024-11-11
R002701,O003818,5,Exactly as described. Very happy.,2023-09-10,2023-09-09,2023-09-11
R002702,O003821,4,Decent but packaging could improve.,2024-03-17,2024-03-20,2024-03-24
R002703,O003822,4,Decent but packaging could improve.,2024-01-25,2024-01-28,2024-01-29
R002704,O003823,5,"Great product, fast delivery!",2023-04-29,2023-04-28,2023-05-01
R002705,O003824,2,"Product is okay, average quality.",2023-10-31,2023-11-03,2023-11-06
R002706,O003825,4,"Product is okay, average quality.",2023-03-24,2023-03-26,2023-03-29
R002707,O003826,5,Loved it!,2024-03-20,2024-03-18,2024-03-20
R002708,O003827,5,Good value for money.,2023-11-13,2023-11-13,2023-11-16
R002709,O003828,2,"Poor packaging, item was scratched.",2024-07-18,2024-07-24,2024-07-26
R002710,O003829,4,Exactly as described. Very happy.,2023-06-30,2023-06-28,2023-07-02
R002711,O003833,4,Decent but packaging could improve.,2024-05-23,2024-05-26,2024-05-28
R002712,O003834,3,"Product is okay, average quality.",2023-12-02,2023-12-05,2023-12-06
R002713,O003835,3,"Works fine, nothing special.",2023-12-08,2023-12-06,2023-12-09
R002714,O003836,3,"Works fine, nothing special.",2023-03-10,2023-03-11,2023-03-12
R002715,O003837,3,"Works fine, nothing special.",2024-12-12,2024-12-10,2024-12-11
R002716,O003838,4,"Product is okay, average quality.",2024-04-19,2024-04-20,2024-04-21
R002717,O003839,5,Loved it!,2023-07-15,2023-07-15,2023-07-17
R002718,O003842,4,Loved it!,2024-12-29,2024-12-28,2025-01-01
R002719,O003843,4,Decent but packaging could improve.,2023-06-01,2023-06-02,2023-06-06
R002720,O003845,3,"Works fine, nothing special.",2023-07-14,2023-07-15,2023-07-19
R002721,O003846,4,Exactly as described. Very happy.,2024-05-11,2024-05-09,2024-05-10
R002722,O003851,2,Delivery took longer than expected.,2023-03-18,2023-03-21,2023-03-23
R002723,O003852,4,"Product is okay, average quality.",2023-08-09,2023-08-12,2023-08-13
R002724,O003854,3,Decent but packaging could improve.,2024-12-10,2024-12-13,2024-12-14
R002725,O003856,4,Delivery took longer than expected.,2024-06-25,2024-06-27,2024-06-29
R002726,O003858,2,Delivery took longer than expected.,2023-06-25,2023-06-26,2023-06-30
R002727,O003859,3,"Works fine, nothing special.",2023-06-28,2023-07-01,2023-07-02
R002728,O003861,4,Decent but packaging could improve.,2023-11-22,2023-11-25,2023-11-26
R002729,O003862,5,Exactly as described. Very happy.,2023-06-28,2023-06-28,2023-07-01
R002730,O003863,3,Decent but packaging could improve.,2023-01-23,2023-01-26,2023-01-28
R002731,O003865,4,"Product is okay, average quality.",2024-12-12,2024-12-13,2024-12-17
R002732,O003867,4,"Great product, fast delivery!",2023-09-08,2023-09-08,2023-09-11
R002733,O003868,5,"Great product, fast delivery!",2023-01-17,2023-01-16,2023-01-20
R002734,O003870,2,Product quality not as expected.,2024-09-24,2024-10-03,2024-10-05
R002735,O003871,4,Loved it!,2023-04-12,2023-04-10,2023-04-12
R002736,O003872,5,"Excellent quality, will buy again.",2023-05-14,2023-05-12,2023-05-16
R002737,O003873,3,Not worth the price.,2024-07-19,2024-07-23,2024-07-27
R002738,O003874,4,"Product is okay, average quality.",2024-03-19,2024-03-22,2024-03-23
R002739,O003875,3,"Product is okay, average quality.",2023-02-17,2023-02-18,2023-02-19
R002740,O003876,3,"Product is okay, average quality.",2024-03-13,2024-03-15,2024-03-16
R002741,O003877,5,"Great product, fast delivery!",2023-08-26,2023-08-24,2023-08-26
R002742,O003878,4,"Works fine, nothing special.",2023-09-29,2023-09-30,2023-10-02
R002743,O003879,5,Loved it!,2024-06-24,2024-06-24,2024-06-28
R002744,O003880,2,"Poor packaging, item was scratched.",2024-08-25,2024-09-04,2024-09-05
R002745,O003881,4,Loved it!,2023-10-18,2023-10-18,2023-10-22
R002746,O003882,4,"Works fine, nothing special.",2024-12-12,2024-12-15,2024-12-17
R002747,O003884,3,Decent but packaging could improve.,2024-06-19,2024-06-17,2024-06-21
R002748,O003885,5,Good value for money.,2024-01-01,2024-01-01,2024-01-02
R002749,O003886,3,Delivery took longer than expected.,2024-11-09,2024-11-10,2024-11-13
R002750,O003887,3,"Product is okay, average quality.",2024-11-17,2024-11-18,2024-11-20
R002751,O003889,5,Exactly as described. Very happy.,2024-11-19,2024-11-17,2024-11-18
R002752,O003890,2,"Poor packaging, item was scratched.",2024-09-06,2024-09-14,2024-09-16
R002753,O003894,5,Loved it!,2024-10-20,2024-10-20,2024-10-22
R002754,O003895,4,"Great product, fast delivery!",2023-08-01,2023-07-30,2023-08-03
R002755,O003896,4,Good value for money.,2024-12-20,2024-12-18,2024-12-22
R002756,O003897,4,"Works fine, nothing special.",2023-02-14,2023-02-17,2023-02-21
R002757,O003899,4,Loved it!,2024-01-22,2024-01-22,2024-01-23
R002758,O003900,4,"Product is okay, average quality.",2024-02-27,2024-03-01,2024-03-05
R002759,O003901,5,Loved it!,2024-03-10,2024-03-10,2024-03-14
R002760,O003902,4,"Works fine, nothing special.",2023-01-07,2023-01-08,2023-01-10
R002761,O003903,3,Decent but packaging could improve.,2025-01-03,2025-01-05,2025-01-08
R002762,O003904,4,Delivery took longer than expected.,2023-02-17,2023-02-19,2023-02-22
R002763,O003905,3,"Works fine, nothing special.",2023-04-14,2023-04-16,2023-04-17
R002764,O003906,4,"Excellent quality, will buy again.",2023-01-24,2023-01-24,2023-01-25
R002765,O003907,2,Delivery took longer than expected.,2024-01-27,2024-01-29,2024-01-30
R002766,O003908,5,Good value for money.,2024-11-17,2024-11-17,2024-11-18
R002767,O003909,2,"Works fine, nothing special.",2024-04-23,2024-04-24,2024-04-25
R002768,O003910,2,Not worth the price.,2024-09-10,2024-09-19,2024-09-21
R002769,O003911,5,"Excellent quality, will buy again.",2023-01-23,2023-01-23,2023-01-24
R002770,O003914,3,"Product is okay, average quality.",2023-12-14,2023-12-17,2023-12-19
R002771,O003916,2,Delivery took longer than expected.,2024-04-12,2024-04-14,2024-04-15
R002772,O003917,4,"Works fine, nothing special.",2023-12-31,2024-01-03,2024-01-05
R002773,O003918,5,"Excellent quality, will buy again.",2024-06-20,2024-06-20,2024-06-22
R002774,O003919,5,"Excellent quality, will buy again.",2023-12-22,2023-12-22,2023-12-26
R002775,O003921,3,Delivery took longer than expected.,2024-04-24,2024-04-22,2024-04-25
R002776,O003923,3,"Works fine, nothing special.",2024-10-26,2024-10-26,2024-10-27
R002777,O003924,4,Loved it!,2024-03-07,2024-03-06,2024-03-08
R002778,O003926,2,Delivery took longer than expected.,2024-12-17,2024-12-19,2024-12-22
R002779,O003927,4,Good value for money.,2023-12-11,2023-12-09,2023-12-11
R002780,O003928,5,"Excellent quality, will buy again.",2023-02-27,2023-02-26,2023-02-28
R002781,O003929,2,"Works fine, nothing special.",2024-03-14,2024-03-15,2024-03-19
R002782,O003930,3,Delivery took longer than expected.,2023-08-01,2023-07-30,2023-08-02
R002783,O003931,1,"Very late delivery, disappointed.",2024-08-27,2024-09-04,2024-09-07
R002784,O003932,2,"Poor packaging, item was scratched.",2024-09-26,2024-10-06,2024-10-10
R002785,O003933,3,Decent but packaging could improve.,2024-12-10,2024-12-11,2024-12-13
R002786,O003935,4,Exactly as described. Very happy.,2023-11-13,2023-11-12,2023-11-14
R002787,O003936,4,Decent but packaging could improve.,2024-06-22,2024-06-25,2024-06-27
R002788,O003937,5,Loved it!,2023-04-08,2023-04-07,2023-04-08
R002789,O003938,2,Decent but packaging could improve.,2024-01-13,2024-01-16,2024-01-20
R002790,O003941,5,Loved it!,2023-11-09,2023-11-07,2023-11-09
R002791,O003942,4,"Great product, fast delivery!",2024-11-04,2024-11-03,2024-11-06
R002792,O003943,3,Delivery took longer than expected.,2024-10-28,2024-10-31,2024-11-04
R002793,O003944,4,Decent but packaging could improve.,2023-03-16,2023-03-17,2023-03-21
R002794,O003945,2,Decent but packaging could improve.,2023-03-21,2023-03-23,2023-03-25
R002795,O003947,2,"Product is okay, average quality.",2024-10-14,2024-10-16,2024-10-20
R002796,O003948,4,"Product is okay, average quality.",2023-04-18,2023-04-19,2023-04-22
R002797,O003949,5,Good value for money.,2024-05-23,2024-05-21,2024-05-24
R002798,O003950,3,Decent but packaging could improve.,2023-03-28,2023-03-30,2023-04-02
R002799,O003952,5,"Great product, fast delivery!",2023-09-11,2023-09-09,2023-09-10
R002800,O003953,1,"Poor packaging, item was scratched.",2024-07-15,2024-07-20,2024-07-24
R002801,O003954,3,Delivery took longer than expected.,2023-06-28,2023-06-30,2023-07-03
R002802,O003955,2,Delivery took longer than expected.,2024-03-28,2024-03-30,2024-03-31
R002803,O003956,5,Loved it!,2023-06-21,2023-06-19,2023-06-20
R002804,O003957,3,"Product is okay, average quality.",2024-06-02,2024-06-04,2024-06-06
R002805,O003958,4,Delivery took longer than expected.,2024-10-30,2024-11-02,2024-11-05
R002806,O003959,3,Delivery took longer than expected.,2023-04-10,2023-04-10,2023-04-13
R002807,O003960,5,"Great product, fast delivery!",2024-10-23,2024-10-21,2024-10-24
R002808,O003962,4,"Excellent quality, will buy again.",2023-04-08,2023-04-06,2023-04-09
R002809,O003963,4,Good value for money.,2023-11-26,2023-11-26,2023-11-27
R002810,O003966,4,Decent but packaging could improve.,2024-06-07,2024-06-08,2024-06-10
R002811,O003967,4,Exactly as described. Very happy.,2023-03-30,2023-03-29,2023-04-01
R002812,O003969,2,"Poor packaging, item was scratched.",2024-08-09,2024-08-16,2024-08-18
R002813,O003970,3,"Product is okay, average quality.",2024-11-25,2024-11-24,2024-11-26
R002814,O003971,4,Decent but packaging could improve.,2023-12-22,2023-12-25,2023-12-29
R002815,O003972,4,"Excellent quality, will buy again.",2024-12-25,2024-12-24,2024-12-27
R002816,O003974,4,"Product is okay, average quality.",2023-10-26,2023-10-27,2023-10-31
R002817,O003975,4,Decent but packaging could improve.,2024-10-11,2024-10-14,2024-10-16
R002818,O003976,2,"Works fine, nothing special.",2023-12-09,2023-12-10,2023-12-11
R002819,O003979,4,Good value for money.,2024-10-10,2024-10-10,2024-10-11
R002820,O003980,2,"Very late delivery, disappointed.",2024-09-07,2024-09-16,2024-09-18
R002821,O003981,4,Good value for money.,2023-11-01,2023-10-30,2023-11-02
R002822,O003982,4,Delivery took longer than expected.,2023-09-12,2023-09-13,2023-09-16
R002823,O003983,4,Exactly as described. Very happy.,2023-12-26,2023-12-24,2023-12-25
R002824,O003986,3,Delivery took longer than expected.,2024-07-13,2024-07-16,2024-07-18
R002825,O003987,2,"Product is okay, average quality.",2023-12-27,2023-12-30,2024-01-03
R002826,O003988,2,"Product is okay, average quality.",2023-09-16,2023-09-17,2023-09-21
R002827,O003989,3,Decent but packaging could improve.,2023-03-07,2023-03-09,2023-03-13
R002828,O003991,2,"Product is okay, average quality.",2024-12-31,2025-01-03,2025-01-06
R002829,O003994,4,"Excellent quality, will buy again.",2023-11-28,2023-11-26,2023-11-28
R002830,O003995,3,"Works fine, nothing special.",2023-08-24,2023-08-25,2023-08-28
R002831,O003997,4,Loved it!,2023-08-31,2023-08-30,2023-09-02
R002832,O003998,4,Good value for money.,2024-01-16,2024-01-16,2024-01-19
R002833,O003999,2,"Product is okay, average quality.",2024-01-14,2024-01-15,2024-01-18
R002834,O004002,3,Delivery took longer than expected.,2024-12-19,2024-12-21,2024-12-22
R002835,O004003,5,Exactly as described. Very happy.,2023-10-21,2023-10-20,2023-10-22
R002836,O004004,5,Loved it!,2023-08-02,2023-07-31,2023-08-01
R002837,O004005,4,Decent but packaging could improve.,2023-08-01,2023-08-04,2023-08-06
R002838,O004006,2,"Product is okay, average quality.",2023-11-11,2023-11-13,2023-11-16
R002839,O004007,4,"Great product, fast delivery!",2024-06-17,2024-06-17,2024-06-18
R002840,O004008,3,Decent but packaging could improve.,2023-07-03,2023-07-05,2023-07-09
